question_id,group_id,query_type,arm,gold_answer,predicted_answer,correct,format_valid,api_ok,status,truncated,prompt_tokens,completion_tokens,total_tokens,latency_seconds
5686,model:4052,ett,PNS_COT,no,no,1,1,1,completed,0,8275.0,1677.0,9952.0,106.62698932923377
13611,model:1847,nde,PNS_COT,yes,yes,1,1,1,completed,0,6996.0,1700.0,8696.0,107.62685397267342
29879,model:3557,det-counterfactual,PNS_COT,yes,yes,1,1,1,completed,0,2656.0,353.0,3009.0,22.091894695535302
2930,model:679,ate,PNS_COT,yes,yes,1,1,1,completed,0,5577.0,593.0,6170.0,38.31413977406919
18975,model:5837,ett,PNS_COT,yes,yes,1,1,1,completed,0,7291.0,2006.0,9297.0,126.71396363154054
6148,model:4153,nde,PNS_COT,no,no,1,1,1,completed,0,6930.0,1040.0,7970.0,66.09938247688115
17296,model:5459,ett,PNS_COT,no,no,1,1,1,completed,0,7228.0,1292.0,8520.0,81.63970711827278
16869,model:5353,nie,PNS_COT,no,no,1,1,1,completed,0,3560.0,582.0,4142.0,37.03881514258683
15903,model:5117,ate,PNS_COT,no,no,1,1,1,completed,0,6308.0,579.0,6887.0,36.545527186244726
15332,model:4978,nie,PNS_COT,yes,yes,1,1,1,completed,0,5199.0,781.0,5980.0,48.9423099886626
16221,model:5196,ett,PNS_COT,no,no,1,1,1,completed,0,7516.0,1536.0,9052.0,96.45615256763995
14726,model:2105,ett,PNS_COT,yes,yes,1,1,1,completed,0,8280.0,1184.0,9464.0,74.49826488085091
7262,model:4414,ett,PNS_COT,no,no,1,1,1,completed,0,7519.0,696.0,8215.0,44.23898797109723
13599,model:1845,nde,PNS_COT,no,no,1,1,1,completed,0,6997.0,2799.0,9796.0,174.5674681402743
26507,model:6369,ate,PNS_COT,no,no,1,1,1,completed,0,5682.0,702.0,6384.0,44.044857420027256
15182,model:2216,ate,PNS_COT,yes,yes,1,1,1,completed,0,6394.0,1569.0,7963.0,98.55589056760073
8076,model:4590,ett,PNS_COT,no,no,1,1,1,completed,0,7513.0,1619.0,9132.0,101.50805471278727
29995,model:3589,det-counterfactual,PNS_COT,no,no,1,1,1,completed,0,2337.0,1393.0,3730.0,87.18324703909457
6084,model:4140,nie,PNS_COT,no,no,1,1,1,completed,0,5039.0,659.0,5698.0,41.31284029595554
30561,model:3730,det-counterfactual,PNS_COT,yes,yes,1,1,1,completed,0,2399.0,1205.0,3604.0,75.34981854632497
6051,model:4134,ett,PNS_COT,yes,no,0,1,1,completed,0,8280.0,1644.0,9924.0,102.33350556530058
20444,model:3443,det-counterfactual,PNS_COT,no,no,1,1,1,completed,0,1956.0,1405.0,3361.0,87.92055064812303
5283,model:3953,nie,PNS_COT,no,no,1,1,1,completed,0,3516.0,1454.0,4970.0,90.3809448685497
21083,model:2285,nie,PNS_COT,yes,yes,1,1,1,completed,0,3330.0,1595.0,4925.0,99.42011949233711
5820,model:4084,nde,PNS_COT,no,no,1,1,1,completed,0,6962.0,1444.0,8406.0,91.04845573939383
12078,model:1502,ate,PNS_COT,yes,yes,1,1,1,completed,0,5794.0,1573.0,7367.0,99.01909779757261
7097,model:4383,ett,PNS_COT,no,no,1,1,1,completed,0,7224.0,1228.0,8452.0,76.4709760081023
4220,model:973,ett,PNS_COT,no,no,1,1,1,completed,0,7310.0,907.0,8217.0,57.30748011171818
29719,model:3518,det-counterfactual,PNS_COT,no,no,1,1,1,completed,0,2222.0,645.0,2867.0,40.77780870907009
6588,model:4264,ate,PNS_COT,yes,yes,1,1,1,completed,0,5612.0,1999.0,7611.0,124.79722739569843
13675,model:1860,nie,PNS_COT,no,no,1,1,1,completed,0,3582.0,665.0,4247.0,42.07940170355141
28278,model:6772,ate,PNS_COT,yes,yes,1,1,1,completed,0,5797.0,815.0,6612.0,51.51481513492763
18518,model:5711,ate,PNS_COT,yes,yes,1,1,1,completed,0,6576.0,608.0,7184.0,38.39575992897153
14524,model:2064,nie,PNS_COT,yes,yes,1,1,1,completed,0,3056.0,1169.0,4225.0,72.7121118940413
8181,model:4614,ett,PNS_COT,no,no,1,1,1,completed,0,7225.0,948.0,8173.0,59.97280661202967
9178,model:4858,ett,PNS_COT,yes,yes,1,1,1,completed,0,7525.0,1319.0,8844.0,81.6943071000278
4961,model:3872,nde,PNS_COT,yes,yes,1,1,1,completed,0,6946.0,928.0,7874.0,58.55106729269028
10103,model:3317,det-counterfactual,PNS_COT,yes,yes,1,1,1,completed,0,2606.0,1376.0,3982.0,87.0944579411298
20562,model:3457,det-counterfactual,PNS_COT,yes,yes,1,1,1,completed,0,2512.0,355.0,2867.0,22.29539547674358
15865,model:5108,ate,PNS_COT,yes,yes,1,1,1,completed,0,5681.0,683.0,6364.0,43.43549409508705
9542,model:3224,det-counterfactual,PNS_COT,yes,yes,1,1,1,completed,0,1908.0,406.0,2314.0,25.050766747444868
29728,model:3520,det-counterfactual,PNS_COT,no,no,1,1,1,completed,0,2639.0,609.0,3248.0,37.6932584233582
30919,model:3819,det-counterfactual,PNS_COT,no,no,1,1,1,completed,0,2705.0,692.0,3397.0,43.95508170686662
13348,model:1795,nie,PNS_COT,no,no,1,1,1,completed,0,3447.0,824.0,4271.0,51.32007401250303
18739,model:5775,ett,PNS_COT,no,no,1,1,1,completed,0,8322.0,3852.0,12174.0,241.63484635204077
15939,model:5125,ett,PNS_COT,yes,yes,1,1,1,completed,0,8265.0,1037.0,9302.0,65.65880720876157
1716,model:399,ett,PNS_COT,yes,yes,1,1,1,completed,0,7510.0,604.0,8114.0,37.670344691723585
23223,model:2767,ett,PNS_COT,yes,yes,1,1,1,completed,0,7625.0,1481.0,9106.0,92.63821138441563
30219,model:3644,det-counterfactual,PNS_COT,yes,yes,1,1,1,completed,0,2711.0,1489.0,4200.0,93.00615069828928
29659,model:3505,det-counterfactual,PNS_COT,no,no,1,1,1,completed,0,2888.0,1713.0,4601.0,107.16029399447143
10544,model:1139,nie,PNS_COT,yes,yes,1,1,1,completed,0,3984.0,1066.0,5050.0,66.34901146031916
30270,model:3657,det-counterfactual,PNS_COT,yes,yes,1,1,1,completed,0,3959.0,289.0,4248.0,18.19540891982615
29739,model:3522,det-counterfactual,PNS_COT,no,no,1,1,1,completed,0,2299.0,999.0,3298.0,62.55109495297074
28009,model:6714,ate,PNS_COT,no,no,1,1,1,completed,0,5233.0,1532.0,6765.0,96.26016655005515
1791,model:417,ett,PNS_COT,no,no,1,1,1,completed,0,8261.0,851.0,9112.0,53.26174614019692
18455,model:5698,ate,PNS_COT,yes,no,0,1,1,completed,0,7235.0,1788.0,9023.0,111.7513073105365
22882,model:2692,ett,PNS_COT,yes,yes,1,1,1,completed,0,7524.0,1015.0,8539.0,63.62544560059905
8482,model:4699,ett,PNS_COT,yes,yes,1,1,1,completed,0,8322.0,1327.0,9649.0,83.31647793576121
14506,model:2061,ett,PNS_COT,yes,yes,1,1,1,completed,0,7262.0,1468.0,8730.0,92.3941242955625
25391,model:6114,ate,PNS_COT,no,no,1,1,1,completed,0,5747.0,2149.0,7896.0,134.87071841955185
5776,model:4076,ett,PNS_COT,no,no,1,1,1,completed,0,7524.0,1539.0,9063.0,96.9055106304586
2857,model:666,nie,PNS_COT,no,yes,0,1,1,completed,0,3563.0,1867.0,5430.0,116.97448911890388
14036,model:1948,ett,PNS_COT,yes,yes,1,1,1,completed,0,8318.0,1627.0,9945.0,102.4299421068281
23731,model:2884,nde,PNS_COT,no,no,1,1,1,completed,0,7042.0,1484.0,8526.0,92.73880058154464
20219,model:3405,det-counterfactual,PNS_COT,yes,yes,1,1,1,completed,0,4079.0,731.0,4810.0,45.79619366303086
18761,model:5781,ate,PNS_COT,yes,yes,1,1,1,completed,0,6367.0,1266.0,7633.0,79.32075164094567
25778,model:6205,nie,PNS_COT,yes,yes,1,1,1,completed,0,3407.0,1022.0,4429.0,64.51668454706669
6665,model:4291,ate,PNS_COT,yes,yes,1,1,1,completed,0,5612.0,1696.0,7308.0,106.60874688066542
4898,model:3861,nie,PNS_COT,yes,yes,1,1,1,completed,0,3664.0,762.0,4426.0,48.10987739637494
4790,model:1106,ate,PNS_COT,yes,yes,1,1,1,completed,0,5879.0,2275.0,8154.0,142.62877426296473
6508,model:4249,nie,PNS_COT,no,no,1,1,1,completed,0,3825.0,989.0,4814.0,61.83341999165714
30587,model:3735,det-counterfactual,PNS_COT,yes,no,0,1,1,completed,0,3094.0,930.0,4024.0,58.67819785326719
9034,model:4831,ate,PNS_COT,no,no,1,1,1,completed,0,6396.0,1885.0,8281.0,118.06658773683012
13461,model:1818,nie,PNS_COT,no,no,1,1,1,completed,0,4073.0,1337.0,5410.0,84.80882399342954
119,model:23,nde,PNS_COT,no,no,1,1,1,completed,0,6947.0,786.0,7733.0,49.862344263121486
28440,model:6807,nie,PNS_COT,no,no,1,1,1,completed,0,3289.0,1354.0,4643.0,84.4826947003603
28421,model:6804,ett,PNS_COT,no,no,1,1,1,completed,0,7626.0,1389.0,9015.0,87.61543626151979
13302,model:1786,ate,PNS_COT,no,no,1,1,1,completed,0,5582.0,1285.0,6867.0,80.70030495896935
10332,model:3346,det-counterfactual,PNS_COT,yes,yes,1,1,1,completed,0,3377.0,1022.0,4399.0,64.03489211574197
15716,model:5074,ate,PNS_COT,no,no,1,1,1,completed,0,5800.0,1212.0,7012.0,76.31081677041948
25060,model:3193,ate,PNS_COT,no,no,1,1,1,completed,0,5188.0,785.0,5973.0,49.559580409899354
29463,model:7037,ett,PNS_COT,yes,yes,1,1,1,completed,0,7248.0,968.0,8216.0,61.419343665242195
9092,model:4841,nde,PNS_COT,no,no,1,1,1,completed,0,6996.0,584.0,7580.0,37.08793612755835
6831,model:4335,ett,PNS_COT,no,no,1,1,1,completed,0,7231.0,1363.0,8594.0,86.7666136957705
14880,model:2132,ate,PNS_COT,yes,yes,1,1,1,completed,0,5808.0,637.0,6445.0,39.882693126797676
26704,model:6413,ett,PNS_COT,no,no,1,1,1,completed,0,7635.0,1428.0,9063.0,88.80465646646917
9850,model:3279,det-counterfactual,PNS_COT,no,no,1,1,1,completed,0,3186.0,979.0,4165.0,61.252939919009805
20309,model:3419,det-counterfactual,PNS_COT,no,no,1,1,1,completed,0,3058.0,1439.0,4497.0,92.10347072035074
2149,model:510,ett,PNS_COT,no,no,1,1,1,completed,0,8258.0,1079.0,9337.0,68.686672443524
19671,model:5991,ett,PNS_COT,no,no,1,1,1,completed,0,7228.0,725.0,7953.0,46.212268102914095
6215,model:4167,ate,PNS_COT,no,no,1,1,1,completed,0,6325.0,634.0,6959.0,41.16779808327556
21787,model:2443,ate,PNS_COT,yes,yes,1,1,1,completed,0,5879.0,1163.0,7042.0,75.19160137698054
5435,model:3988,ate,PNS_COT,no,no,1,1,1,completed,0,6308.0,606.0,6914.0,39.30872651003301
5214,model:3939,ate,PNS_COT,no,no,1,1,1,completed,0,4909.0,642.0,5551.0,40.24676236882806
7216,model:4406,nie,PNS_COT,yes,yes,1,1,1,completed,0,3631.0,1684.0,5315.0,105.04879484511912
9081,model:4839,ate,PNS_COT,yes,yes,1,1,1,completed,0,5833.0,589.0,6422.0,38.01923291198909
4910,model:3864,ate,PNS_COT,no,yes,0,1,1,completed,0,5169.0,1321.0,6490.0,82.51549749262631
14113,model:1969,ate,PNS_COT,yes,yes,1,1,1,completed,0,6782.0,1088.0,7870.0,69.67913362383842
22127,model:2522,nie,PNS_COT,no,no,1,1,1,completed,0,2866.0,805.0,3671.0,51.5707937553525
6781,model:4325,nde,PNS_COT,yes,yes,1,1,1,completed,0,6935.0,1134.0,8069.0,71.96007202751935
20364,model:3432,det-counterfactual,PNS_COT,yes,yes,1,1,1,completed,0,2039.0,596.0,2635.0,37.42522097192705
10185,model:3327,det-counterfactual,PNS_COT,yes,yes,1,1,1,completed,0,3036.0,1383.0,4419.0,87.67381541989744
4563,model:1037,ate,PNS_COT,yes,yes,1,1,1,completed,0,5784.0,444.0,6228.0,28.103776725009084
10839,model:1211,ate,PNS_COT,no,no,1,1,1,completed,0,6729.0,735.0,7464.0,46.47009810246527
29284,model:7000,ate,PNS_COT,no,no,1,1,1,completed,0,6721.0,872.0,7593.0,54.68472102843225
30791,model:3787,det-counterfactual,PNS_COT,yes,no,0,1,1,completed,0,2969.0,2697.0,5666.0,170.7876316960901
24698,model:3108,ett,PNS_COT,no,no,1,1,1,completed,0,7337.0,1370.0,8707.0,85.44153915718198
4027,model:933,ett,PNS_COT,no,no,1,1,1,completed,0,7259.0,1435.0,8694.0,89.92491808347404
29109,model:6958,ett,PNS_COT,yes,yes,1,1,1,completed,0,8264.0,756.0,9020.0,47.80134469643235
11590,model:1384,ate,PNS_COT,yes,yes,1,1,1,completed,0,5705.0,877.0,6582.0,54.73428744636476
19496,model:5954,nde,PNS_COT,yes,yes,1,1,1,completed,0,7008.0,1228.0,8236.0,76.01787249930203
4685,model:1068,ate,PNS_COT,yes,yes,1,1,1,completed,0,5894.0,1047.0,6941.0,65.7937974371016
27140,model:6514,ate,PNS_COT,yes,no,0,1,1,completed,0,6383.0,1754.0,8137.0,108.50964009948075
5440,model:3989,ate,PNS_COT,yes,yes,1,1,1,completed,0,4920.0,372.0,5292.0,23.148304119706154
20980,model:2264,ate,PNS_COT,no,no,1,1,1,completed,0,5820.0,2834.0,8654.0,176.04463336989284
20893,model:2247,ett,PNS_COT,yes,yes,1,1,1,completed,0,8347.0,1601.0,9948.0,102.17639343626797
25215,model:6073,ett,PNS_COT,no,no,1,1,1,completed,0,7519.0,789.0,8308.0,49.537601456046104
29090,model:6954,ate,PNS_COT,no,no,1,1,1,completed,0,6306.0,709.0,7015.0,43.94401606731117
29758,model:3529,det-counterfactual,PNS_COT,yes,yes,1,1,1,completed,0,1966.0,704.0,2670.0,43.64207640476525
30698,model:3764,det-counterfactual,PNS_COT,yes,yes,1,1,1,completed,0,2975.0,1393.0,4368.0,86.71426795981824
28593,model:6842,ate,PNS_COT,no,no,1,1,1,completed,0,6726.0,940.0,7666.0,60.32359461672604
21453,model:2368,nie,PNS_COT,no,no,1,1,1,completed,0,5148.0,820.0,5968.0,52.83179544843733
11181,model:1290,ate,PNS_COT,yes,yes,1,1,1,completed,0,5181.0,566.0,5747.0,37.16095603071153
5906,model:4102,ate,PNS_COT,no,no,1,1,1,completed,0,6445.0,852.0,7297.0,52.80618057958782
4181,model:964,ate,PNS_COT,no,no,1,1,1,completed,0,5769.0,1611.0,7380.0,102.55868419073522
23668,model:2869,ett,PNS_COT,no,yes,0,1,1,completed,0,7633.0,2365.0,9998.0,146.8774230480194
10992,model:1244,ett,PNS_COT,no,no,1,1,1,completed,0,8273.0,1031.0,9304.0,64.26580302417278
26276,model:6319,ate,PNS_COT,yes,yes,1,1,1,completed,0,6769.0,2396.0,9165.0,148.61946864798665
7697,model:4522,ate,PNS_COT,yes,yes,1,1,1,completed,0,6493.0,1421.0,7914.0,89.37924670614302
18063,model:5626,nie,PNS_COT,yes,yes,1,1,1,completed,0,4041.0,1128.0,5169.0,70.80632461607456
21105,model:2289,nie,PNS_COT,no,yes,0,1,1,completed,0,3745.0,1645.0,5390.0,104.12257038801908
29594,model:3486,det-counterfactual,PNS_COT,yes,yes,1,1,1,completed,0,2609.0,392.0,3001.0,24.653814744204283
5550,model:4016,ett,PNS_COT,no,no,1,1,1,completed,0,8270.0,1313.0,9583.0,81.66738526709378
27147,model:6517,ate,PNS_COT,yes,no,0,1,1,completed,0,7275.0,2768.0,10043.0,173.56886886246502
22098,model:2516,ate,PNS_COT,no,no,1,1,1,completed,0,6714.0,906.0,7620.0,56.15465679951012
19582,model:5971,ate,PNS_COT,yes,yes,1,1,1,completed,0,5187.0,851.0,6038.0,53.07871716469526
12089,model:1505,nie,PNS_COT,no,no,1,1,1,completed,0,2765.0,791.0,3556.0,50.73559007421136
12462,model:1606,ate,PNS_COT,no,no,1,1,1,completed,0,4920.0,559.0,5479.0,34.8945835120976
24692,model:3107,ate,PNS_COT,no,no,1,1,1,completed,0,7301.0,1575.0,8876.0,97.54881167784333
18623,model:5737,ate,PNS_COT,yes,yes,1,1,1,completed,0,7275.0,2308.0,9583.0,144.94672010280192
24527,model:3068,ett,PNS_COT,no,no,1,1,1,completed,0,7344.0,2023.0,9367.0,126.54590382799506
20700,model:3476,det-counterfactual,PNS_COT,yes,yes,1,1,1,completed,0,2665.0,1334.0,3999.0,82.4668230265379
8935,model:4807,ett,PNS_COT,no,no,1,1,1,completed,0,8344.0,1599.0,9943.0,100.14979117549956
5173,model:3927,ett,PNS_COT,yes,no,0,1,1,completed,0,7343.0,2563.0,9906.0,159.92545538395643
30954,model:3828,det-counterfactual,PNS_COT,yes,yes,1,1,1,completed,0,1629.0,2322.0,3951.0,143.5646409355104
27991,model:6710,ate,PNS_COT,no,no,1,1,1,completed,0,5941.0,2265.0,8206.0,141.16563569195569
27351,model:6566,nie,PNS_COT,yes,yes,1,1,1,completed,0,3650.0,1044.0,4694.0,65.48539521731436
518,model:114,nie,PNS_COT,no,no,1,1,1,completed,0,3283.0,1318.0,4601.0,81.28334831446409
20654,model:3469,det-counterfactual,PNS_COT,no,no,1,1,1,completed,0,2577.0,593.0,3170.0,36.46683114953339
23412,model:2809,ett,PNS_COT,yes,yes,1,1,1,completed,0,7624.0,1342.0,8966.0,83.39935639314353
4421,model:1010,ett,PNS_COT,no,no,1,1,1,completed,0,7242.0,1297.0,8539.0,81.17678070254624
18924,model:5823,ate,PNS_COT,no,no,1,1,1,completed,0,5871.0,1332.0,7203.0,82.53498816490173
15632,model:5054,ett,PNS_COT,yes,yes,1,1,1,completed,0,7526.0,666.0,8192.0,41.49993103556335
8963,model:4812,ate,PNS_COT,no,no,1,1,1,completed,0,6674.0,1272.0,7946.0,79.77302276715636
20875,model:2242,ett,PNS_COT,yes,yes,1,1,1,completed,0,8347.0,2164.0,10511.0,135.73791207186878
1110,model:256,nde,PNS_COT,yes,yes,1,1,1,completed,0,6962.0,1107.0,8069.0,68.63204939290881
18263,model:5664,ett,PNS_COT,yes,yes,1,1,1,completed,0,8256.0,553.0,8809.0,34.923826763406396
24209,model:2996,ate,PNS_COT,no,no,1,1,1,completed,0,5834.0,747.0,6581.0,47.075518326833844
30985,model:3836,det-counterfactual,PNS_COT,no,no,1,1,1,completed,0,2816.0,1959.0,4775.0,123.28001380339265
21872,model:2462,ett,PNS_COT,no,no,1,1,1,completed,0,7623.0,1648.0,9271.0,101.6671522334218
15494,model:5019,ett,PNS_COT,no,yes,0,1,1,completed,0,8375.0,2316.0,10691.0,142.9891796093434
17275,model:5456,ett,PNS_COT,yes,yes,1,1,1,completed,0,8262.0,1412.0,9674.0,88.91086794063449
21502,model:2381,nde,PNS_COT,no,no,1,1,1,completed,0,7040.0,1815.0,8855.0,111.64644788764417
16428,model:5240,nie,PNS_COT,no,no,1,1,1,completed,0,5029.0,1233.0,6262.0,75.85044538415968
23303,model:2785,nde,PNS_COT,yes,yes,1,1,1,completed,0,7035.0,781.0,7816.0,49.27182795666158
15589,model:5044,nie,PNS_COT,yes,yes,1,1,1,completed,0,3581.0,972.0,4553.0,60.74853373505175
12863,model:1681,ett,PNS_COT,no,no,1,1,1,completed,0,7524.0,2255.0,9779.0,141.82412870414555
14925,model:2140,ett,PNS_COT,yes,yes,1,1,1,completed,0,7511.0,926.0,8437.0,58.35084743052721
6109,model:4145,nde,PNS_COT,no,no,1,1,1,completed,0,6930.0,842.0,7772.0,53.26698467694223
5112,model:3912,ate,PNS_COT,no,no,1,1,1,completed,0,5253.0,1037.0,6290.0,63.89101880043745
1693,model:394,ate,PNS_COT,yes,yes,1,1,1,completed,0,4889.0,534.0,5423.0,34.02730346284807
29938,model:3574,det-counterfactual,PNS_COT,yes,yes,1,1,1,completed,0,3209.0,853.0,4062.0,52.90391288883984
2390,model:557,ate,PNS_COT,yes,yes,1,1,1,completed,0,6454.0,2163.0,8617.0,134.73396964371204
17061,model:5402,ate,PNS_COT,yes,yes,1,1,1,completed,0,4987.0,1728.0,6715.0,108.65437825582922
4601,model:1046,ett,PNS_COT,no,no,1,1,1,completed,0,7215.0,690.0,7905.0,44.03074102289975
28957,model:6928,ate,PNS_COT,no,no,1,1,1,completed,0,6737.0,1696.0,8433.0,106.19984420761466
29930,model:3572,det-counterfactual,PNS_COT,yes,yes,1,1,1,completed,0,2112.0,1267.0,3379.0,78.71919892542064
21262,model:2326,nie,PNS_COT,no,no,1,1,1,completed,0,3730.0,1358.0,5088.0,84.73092899657786
17009,model:5384,ate,PNS_COT,no,no,1,1,1,completed,0,6506.0,3619.0,10125.0,228.75332527980208
17474,model:5490,nde,PNS_COT,no,no,1,1,1,completed,0,6952.0,1087.0,8039.0,67.43996968492866
20519,model:3452,det-counterfactual,PNS_COT,no,no,1,1,1,completed,0,2714.0,1172.0,3886.0,73.16558803245425
7328,model:4426,nie,PNS_COT,yes,yes,1,1,1,completed,0,3285.0,1611.0,4896.0,100.49028919823468
30426,model:3696,det-counterfactual,PNS_COT,no,yes,0,1,1,completed,0,2778.0,1595.0,4373.0,99.35155731253326
23044,model:2726,ett,PNS_COT,yes,yes,1,1,1,completed,0,7229.0,861.0,8090.0,54.03078052774072
4947,model:3870,ate,PNS_COT,yes,yes,1,1,1,completed,0,5169.0,729.0,5898.0,45.68608051352203
27516,model:6604,ate,PNS_COT,yes,yes,1,1,1,completed,0,6706.0,3013.0,9719.0,187.21214487217367
15817,model:5095,nie,PNS_COT,yes,yes,1,1,1,completed,0,3590.0,1066.0,4656.0,67.44398276694119
9677,model:3246,det-counterfactual,PNS_COT,yes,yes,1,1,1,completed,0,2806.0,1115.0,3921.0,71.34783074073493
10197,model:3329,det-counterfactual,PNS_COT,yes,yes,1,1,1,completed,0,2258.0,1154.0,3412.0,74.14006666466594
10041,model:3310,det-counterfactual,PNS_COT,no,no,1,1,1,completed,0,2447.0,649.0,3096.0,41.325693808496
1090,model:252,ett,PNS_COT,no,no,1,1,1,completed,0,8272.0,924.0,9196.0,57.45505270175636
27947,model:6702,ate,PNS_COT,no,no,1,1,1,completed,0,7227.0,821.0,8048.0,53.08540691807866
406,model:92,ett,PNS_COT,no,no,1,1,1,completed,0,7524.0,859.0,8383.0,52.956591011956334
23817,model:2902,ett,PNS_COT,yes,yes,1,1,1,completed,0,7617.0,1576.0,9193.0,101.0232616122812
23218,model:2766,nie,PNS_COT,no,yes,0,1,1,completed,0,3582.0,1377.0,4959.0,85.34246512316167
17407,model:5478,nie,PNS_COT,yes,yes,1,1,1,completed,0,3526.0,955.0,4481.0,60.78189716860652
10741,model:1188,ate,PNS_COT,yes,yes,1,1,1,completed,0,4968.0,1317.0,6285.0,83.88376046158373
3288,model:751,ate,PNS_COT,no,no,1,1,1,completed,0,5676.0,654.0,6330.0,40.41585914045572
9958,model:3298,det-counterfactual,PNS_COT,no,yes,0,1,1,completed,0,2142.0,2462.0,4604.0,153.08796606771648
22002,model:2493,ate,PNS_COT,no,no,1,1,1,completed,0,6596.0,659.0,7255.0,41.13735865801573
6007,model:4123,nie,PNS_COT,yes,yes,1,1,1,completed,0,3676.0,1362.0,5038.0,86.65169792063534
21779,model:2441,ett,PNS_COT,yes,yes,1,1,1,completed,0,7582.0,1776.0,9358.0,113.02503971941769
27019,model:6487,ett,PNS_COT,yes,yes,1,1,1,completed,0,8326.0,2346.0,10672.0,149.09814939275384
1413,model:316,nde,PNS_COT,yes,yes,1,1,1,completed,0,6930.0,744.0,7674.0,47.89414886571467
17243,model:5450,ate,PNS_COT,yes,yes,1,1,1,completed,0,6459.0,611.0,7070.0,39.282212771475315
11007,model:1247,ett,PNS_COT,yes,no,0,1,1,completed,0,7239.0,943.0,8182.0,60.1027744486928
14651,model:2090,ate,PNS_COT,yes,yes,1,1,1,completed,0,5911.0,1924.0,7835.0,121.85035772435367
10052,model:3311,det-counterfactual,PNS_COT,no,no,1,1,1,completed,0,1877.0,971.0,2848.0,60.35572989284992
22040,model:2501,ett,PNS_COT,yes,yes,1,1,1,completed,0,7333.0,1204.0,8537.0,74.62542692385614
9510,model:4951,ate,PNS_COT,yes,no,0,1,1,completed,0,5228.0,1711.0,6939.0,106.97232666052878
30598,model:3737,det-counterfactual,PNS_COT,no,no,1,1,1,completed,0,2359.0,366.0,2725.0,22.75137611851096
9653,model:3242,det-counterfactual,PNS_COT,no,no,1,1,1,completed,0,2359.0,495.0,2854.0,31.220415607094765
21653,model:2411,ate,PNS_COT,yes,yes,1,1,1,completed,0,5550.0,706.0,6256.0,44.86733636632562
24188,model:2992,ett,PNS_COT,yes,yes,1,1,1,completed,0,7526.0,692.0,8218.0,42.971768248826265
3370,model:767,nie,PNS_COT,yes,yes,1,1,1,completed,0,3293.0,695.0,3988.0,43.40443344041705
18584,model:5726,nie,PNS_COT,no,no,1,1,1,completed,0,2941.0,719.0,3660.0,45.322920786216855
8884,model:4798,ate,PNS_COT,yes,yes,1,1,1,completed,0,6742.0,1493.0,8235.0,93.26867532171309
27502,model:6602,nde,PNS_COT,no,no,1,1,1,completed,0,6943.0,1207.0,8150.0,75.01854006573558
30021,model:3593,det-counterfactual,PNS_COT,yes,yes,1,1,1,completed,0,3250.0,551.0,3801.0,34.80348473973572
18847,model:5802,ett,PNS_COT,no,no,1,1,1,completed,0,8328.0,1566.0,9894.0,98.54857189953327
15941,model:5126,ett,PNS_COT,yes,yes,1,1,1,completed,0,8265.0,1716.0,9981.0,107.88782196864486
10773,model:1197,ett,PNS_COT,no,no,1,1,1,completed,0,7343.0,1993.0,9336.0,125.42085108347237
30098,model:3614,det-counterfactual,PNS_COT,no,no,1,1,1,completed,0,3707.0,1178.0,4885.0,72.93955792486668
12970,model:1700,nie,PNS_COT,no,no,1,1,1,completed,0,3625.0,832.0,4457.0,51.64947842434049
5177,model:3929,ate,PNS_COT,yes,yes,1,1,1,completed,0,6666.0,1348.0,8014.0,84.68258407898247
30620,model:3745,det-counterfactual,PNS_COT,no,no,1,1,1,completed,0,1930.0,791.0,2721.0,49.14305760152638
6961,model:4358,ate,PNS_COT,yes,yes,1,1,1,completed,0,6325.0,482.0,6807.0,30.410477885976434
25706,model:6190,ett,PNS_COT,yes,yes,1,1,1,completed,0,8341.0,2278.0,10619.0,141.2690166272223
662,model:148,nie,PNS_COT,yes,yes,1,1,1,completed,0,3151.0,802.0,3953.0,49.978025775402784
13448,model:1816,nie,PNS_COT,no,no,1,1,1,completed,0,2845.0,476.0,3321.0,29.638477135449648
5117,model:3913,ate,PNS_COT,yes,yes,1,1,1,completed,0,6665.0,1506.0,8171.0,94.58886208944023
363,model:82,ate,PNS_COT,no,no,1,1,1,completed,0,6412.0,2030.0,8442.0,127.81010514870286
28714,model:6870,nie,PNS_COT,no,no,1,1,1,completed,0,3999.0,1172.0,5171.0,72.94611907936633
16367,model:5225,ett,PNS_COT,yes,no,0,1,1,completed,0,7519.0,1435.0,8954.0,90.30694984830916
22429,model:2592,ate,PNS_COT,yes,yes,1,1,1,completed,0,5841.0,318.0,6159.0,20.21123538352549
8999,model:4822,nie,PNS_COT,yes,yes,1,1,1,completed,0,3365.0,724.0,4089.0,45.78487752377987
4810,model:3846,ett,PNS_COT,no,no,1,1,1,completed,0,7510.0,1343.0,8853.0,83.35678200237453
26957,model:6470,nie,PNS_COT,no,no,1,1,1,completed,0,3668.0,774.0,4442.0,48.91172740608454
10402,model:1112,nie,PNS_COT,yes,yes,1,1,1,completed,0,4093.0,606.0,4699.0,37.78287378139794
3789,model:875,ate,PNS_COT,no,no,1,1,1,completed,0,7275.0,1464.0,8739.0,91.59116385132074
30132,model:3623,det-counterfactual,PNS_COT,yes,yes,1,1,1,completed,0,4332.0,3338.0,7670.0,198.32003330998123
20067,model:3378,det-counterfactual,PNS_COT,yes,yes,1,1,1,completed,0,2607.0,1371.0,3978.0,85.5106719918549
