question_id,group_id,query_type,arm,gold_answer,predicted_answer,correct,format_valid,api_ok,status,truncated,prompt_tokens,completion_tokens,total_tokens,latency_seconds
1100027,fresh:seed:2026092028,ate,PNS_COT,no,no,1,1,1,completed,0,5913.0,1055.0,6968.0,66.20954306423664
1100081,fresh:seed:2026092084,ate,PNS_COT,yes,yes,1,1,1,completed,0,6674.0,1799.0,8473.0,113.02887554839253
1100162,fresh:seed:2026192072,ett,PNS_COT,yes,yes,1,1,1,completed,0,7310.0,1126.0,8436.0,70.3609677311033
1100064,fresh:seed:2026092066,ate,PNS_COT,no,no,1,1,1,completed,0,6421.0,2117.0,8538.0,130.90371524728835
1100214,fresh:seed:2026392018,nie,PNS_COT,no,no,1,1,1,completed,0,3428.0,983.0,4411.0,60.92843467742205
1100193,fresh:seed:2026292017,nde,PNS_COT,yes,yes,1,1,1,completed,0,6962.0,1541.0,8503.0,97.18624741956592
1100182,fresh:seed:2026292006,nde,PNS_COT,no,no,1,1,1,completed,0,6948.0,862.0,7810.0,53.37911291792989
1100104,fresh:seed:2026192011,ett,PNS_COT,no,no,1,1,1,completed,0,8344.0,1156.0,9500.0,71.05540509521961
1100237,fresh:seed:2026392041,nie,PNS_COT,no,yes,0,1,1,completed,0,3982.0,2461.0,6443.0,153.46052933856845
1100165,fresh:seed:2026192075,ett,PNS_COT,yes,yes,1,1,1,completed,0,8344.0,1742.0,10086.0,109.01537621207535
1100080,fresh:seed:2026092083,ate,PNS_COT,yes,yes,1,1,1,completed,0,5770.0,1984.0,7754.0,122.2128831204027
1100122,fresh:seed:2026192030,ett,PNS_COT,no,no,1,1,1,completed,0,7310.0,2552.0,9862.0,157.50637023709714
1100053,fresh:seed:2026092055,ate,PNS_COT,no,no,1,1,1,completed,0,6805.0,2250.0,9055.0,139.8374756257981
1100200,fresh:seed:2026392004,nie,PNS_COT,yes,yes,1,1,1,completed,0,3123.0,1957.0,5080.0,120.79060421511531
1100096,fresh:seed:2026192002,ett,PNS_COT,no,no,1,1,1,completed,0,8344.0,1186.0,9530.0,72.99051653966308
1100153,fresh:seed:2026192062,ett,PNS_COT,yes,yes,1,1,1,completed,0,7309.0,817.0,8126.0,51.18211001902819
1100108,fresh:seed:2026192015,ett,PNS_COT,no,yes,0,1,1,completed,0,7593.0,1906.0,9499.0,118.52038851380348
1100054,fresh:seed:2026092056,ate,PNS_COT,no,no,1,1,1,completed,0,5636.0,2191.0,7827.0,136.45104290358722
1100116,fresh:seed:2026192023,ett,PNS_COT,no,no,1,1,1,completed,0,7593.0,1812.0,9405.0,113.04518884792924
1100241,fresh:seed:2026392045,nie,PNS_COT,yes,yes,1,1,1,completed,0,5405.0,1351.0,6756.0,83.70013850741088
1100095,fresh:seed:2026192001,ett,PNS_COT,yes,yes,1,1,1,completed,0,7592.0,1401.0,8993.0,86.73784901574254
1100109,fresh:seed:2026192016,ett,PNS_COT,no,no,1,1,1,completed,0,7309.0,1882.0,9191.0,116.52515870518982
1100187,fresh:seed:2026292011,nde,PNS_COT,no,no,1,1,1,completed,0,6961.0,1990.0,8951.0,123.66762385517359
1100103,fresh:seed:2026192010,ett,PNS_COT,no,no,1,1,1,completed,0,8344.0,1621.0,9965.0,101.10154299810529
1100040,fresh:seed:2026092041,ate,PNS_COT,no,no,1,1,1,completed,0,6421.0,2088.0,8509.0,130.35817994363606
1100217,fresh:seed:2026392021,nie,PNS_COT,yes,yes,1,1,1,completed,0,4809.0,738.0,5547.0,46.16408964060247
1100035,fresh:seed:2026092036,ate,PNS_COT,yes,yes,1,1,1,completed,0,5008.0,1545.0,6553.0,97.21604093722999
1100233,fresh:seed:2026392037,nie,PNS_COT,no,no,1,1,1,completed,0,5396.0,1128.0,6524.0,71.2558841239661
1100032,fresh:seed:2026092033,ate,PNS_COT,no,no,1,1,1,completed,0,6396.0,2297.0,8693.0,143.22679234482348
1100161,fresh:seed:2026192071,ett,PNS_COT,no,no,1,1,1,completed,0,7310.0,1434.0,8744.0,89.88166739791632
1100079,fresh:seed:2026092082,ate,PNS_COT,no,no,1,1,1,completed,0,6421.0,1677.0,8098.0,104.73694946803153
1100050,fresh:seed:2026092051,ate,PNS_COT,no,no,1,1,1,completed,0,5913.0,2239.0,8152.0,139.85580001585186
1100191,fresh:seed:2026292015,nde,PNS_COT,no,,0,0,1,completed,0,6937.0,6.0,6943.0,0.7012806925922632
1100235,fresh:seed:2026392039,nie,PNS_COT,no,no,1,1,1,completed,0,3510.0,1457.0,4967.0,90.36519899964333
1100123,fresh:seed:2026192031,ett,PNS_COT,no,no,1,1,1,completed,0,8344.0,2396.0,10740.0,148.8182878755033
1100066,fresh:seed:2026092069,ate,PNS_COT,yes,yes,1,1,1,completed,0,5636.0,1111.0,6747.0,69.3793955501169
1100231,fresh:seed:2026392035,nie,PNS_COT,yes,yes,1,1,1,completed,0,5034.0,2823.0,7857.0,176.07577605731785
1100085,fresh:seed:2026092090,ate,PNS_COT,yes,yes,1,1,1,completed,0,5889.0,3330.0,9219.0,208.18982825614512
1100171,fresh:seed:2026192081,ett,PNS_COT,yes,yes,1,1,1,completed,0,8344.0,1873.0,10217.0,117.21536990068853
1100048,fresh:seed:2026092049,ate,PNS_COT,no,no,1,1,1,completed,0,4983.0,1441.0,6424.0,90.39535981044173
1100186,fresh:seed:2026292010,nde,PNS_COT,no,no,1,1,1,completed,0,6909.0,1582.0,8491.0,99.12411631643772
1100049,fresh:seed:2026092050,ate,PNS_COT,yes,yes,1,1,1,completed,0,5769.0,2455.0,8224.0,154.14294175617397
1100174,fresh:seed:2026192085,ett,PNS_COT,no,no,1,1,1,completed,0,7593.0,1492.0,9085.0,93.87192845530808
1100140,fresh:seed:2026192049,ett,PNS_COT,yes,yes,1,1,1,completed,0,7310.0,1002.0,8312.0,63.0726143270731
1100074,fresh:seed:2026092077,ate,PNS_COT,no,no,1,1,1,completed,0,6528.0,2337.0,8865.0,145.633934000507
1100228,fresh:seed:2026392032,nie,PNS_COT,yes,no,0,1,1,completed,0,3652.0,1650.0,5302.0,102.8529929574579
1100012,fresh:seed:2026092012,ate,PNS_COT,yes,yes,1,1,1,completed,0,6397.0,1881.0,8278.0,117.56330270320177
1100094,fresh:seed:2026192000,ett,PNS_COT,yes,yes,1,1,1,completed,0,8344.0,1489.0,9833.0,92.52087305113673
1100135,fresh:seed:2026192043,ett,PNS_COT,no,yes,0,1,1,completed,0,7593.0,1565.0,9158.0,98.52115448378026
1100062,fresh:seed:2026092064,ate,PNS_COT,no,no,1,1,1,completed,0,5901.0,1547.0,7448.0,96.36296419240534
1100225,fresh:seed:2026392029,nie,PNS_COT,yes,no,0,1,1,completed,0,3944.0,1072.0,5016.0,67.5165611449629
1100034,fresh:seed:2026092035,ate,PNS_COT,yes,yes,1,1,1,completed,0,5901.0,1970.0,7871.0,122.58089747466147
1100010,fresh:seed:2026092010,ate,PNS_COT,no,no,1,1,1,completed,0,5888.0,1282.0,7170.0,79.95211592502892
1100024,fresh:seed:2026092024,ate,PNS_COT,yes,yes,1,1,1,completed,0,6397.0,1865.0,8262.0,116.0102390050888
1100057,fresh:seed:2026092059,ate,PNS_COT,yes,yes,1,1,1,completed,0,6674.0,1947.0,8621.0,121.74591274186969
1100188,fresh:seed:2026292012,nde,PNS_COT,yes,yes,1,1,1,completed,0,6947.0,1012.0,7959.0,62.811660412698984
1100152,fresh:seed:2026192061,ett,PNS_COT,yes,yes,1,1,1,completed,0,8344.0,1538.0,9882.0,95.06177166290581
1100071,fresh:seed:2026092074,ate,PNS_COT,no,no,1,1,1,completed,0,4983.0,1457.0,6440.0,91.23020098358393
1100031,fresh:seed:2026092032,ate,PNS_COT,yes,yes,1,1,1,completed,0,6552.0,1377.0,7929.0,85.86265224404633
1100039,fresh:seed:2026092040,ate,PNS_COT,yes,yes,1,1,1,completed,0,5901.0,1874.0,7775.0,117.0022266432643
1100198,fresh:seed:2026392002,nie,PNS_COT,no,yes,0,1,1,completed,0,3358.0,1867.0,5225.0,115.32598272524774
1100087,fresh:seed:2026092093,ate,PNS_COT,yes,yes,1,1,1,completed,0,5901.0,1932.0,7833.0,120.5753688942641
1100082,fresh:seed:2026092087,ate,PNS_COT,yes,yes,1,1,1,completed,0,6528.0,1008.0,7536.0,62.16499054431915
1100144,fresh:seed:2026192053,ett,PNS_COT,yes,yes,1,1,1,completed,0,8344.0,1339.0,9683.0,82.4275271948427
1100154,fresh:seed:2026192063,ett,PNS_COT,yes,yes,1,1,1,completed,0,8342.0,1542.0,9884.0,94.94223258085549
1100091,fresh:seed:2026092097,ate,PNS_COT,yes,yes,1,1,1,completed,0,5889.0,2065.0,7954.0,129.08018466830254
1100092,fresh:seed:2026092098,ate,PNS_COT,no,no,1,1,1,completed,0,6805.0,1690.0,8495.0,104.2206390351057
1100212,fresh:seed:2026392016,nie,PNS_COT,no,no,1,1,1,completed,0,4982.0,1244.0,6226.0,76.60888163931668
1100167,fresh:seed:2026192077,ett,PNS_COT,no,no,1,1,1,completed,0,8344.0,2095.0,10439.0,131.35308782197535
1100179,fresh:seed:2026292003,nde,PNS_COT,no,no,1,1,1,completed,0,6938.0,1342.0,8280.0,84.24991086870432
1100166,fresh:seed:2026192076,ett,PNS_COT,no,no,1,1,1,completed,0,7593.0,1495.0,9088.0,92.78100702911615
1100177,fresh:seed:2026292001,nde,PNS_COT,yes,yes,1,1,1,completed,0,6929.0,2605.0,9534.0,164.9436376132071
1100145,fresh:seed:2026192054,ett,PNS_COT,no,no,1,1,1,completed,0,7310.0,1740.0,9050.0,109.50051465071738
1100093,fresh:seed:2026092099,ate,PNS_COT,no,no,1,1,1,completed,0,4985.0,788.0,5773.0,49.92000577971339
1100128,fresh:seed:2026192036,ett,PNS_COT,yes,yes,1,1,1,completed,0,8344.0,1605.0,9949.0,100.13910970464349
1100169,fresh:seed:2026192079,ett,PNS_COT,no,no,1,1,1,completed,0,7310.0,2571.0,9881.0,163.15477838926017
1100223,fresh:seed:2026392027,nie,PNS_COT,yes,yes,1,1,1,completed,0,3455.0,396.0,3851.0,25.194659942761064
1100205,fresh:seed:2026392009,nie,PNS_COT,yes,yes,1,1,1,completed,0,5101.0,1209.0,6310.0,77.53785855509341
1100221,fresh:seed:2026392025,nie,PNS_COT,yes,yes,1,1,1,completed,0,5397.0,2229.0,7626.0,140.82025622017682
1100124,fresh:seed:2026192032,ett,PNS_COT,yes,yes,1,1,1,completed,0,8343.0,1125.0,9468.0,69.42795700766146
1100063,fresh:seed:2026092065,ate,PNS_COT,yes,yes,1,1,1,completed,0,6395.0,2250.0,8645.0,142.09466097317636
1100028,fresh:seed:2026092029,ate,PNS_COT,no,no,1,1,1,completed,0,5636.0,2444.0,8080.0,153.1845424156636
1100002,fresh:seed:2026092002,ate,PNS_COT,no,no,1,1,1,completed,0,6805.0,1721.0,8526.0,108.63278086669743
1100046,fresh:seed:2026092047,ate,PNS_COT,no,yes,0,1,1,completed,0,6396.0,1219.0,7615.0,77.16991611197591
1100243,fresh:seed:2026392047,nie,PNS_COT,no,yes,0,1,1,completed,0,3619.0,1258.0,4877.0,79.19368806481361
1100178,fresh:seed:2026292002,nde,PNS_COT,yes,yes,1,1,1,completed,0,6935.0,850.0,7785.0,54.03692519105971
1100176,fresh:seed:2026292000,nde,PNS_COT,yes,yes,1,1,1,completed,0,6945.0,883.0,7828.0,55.53990297578275
1100073,fresh:seed:2026092076,ate,PNS_COT,no,no,1,1,1,completed,0,6528.0,2091.0,8619.0,131.8367808610201
1100151,fresh:seed:2026192060,ett,PNS_COT,yes,yes,1,1,1,completed,0,7592.0,1426.0,9018.0,89.77258635871112
1100245,fresh:seed:2026392049,nie,PNS_COT,no,no,1,1,1,completed,0,3806.0,1660.0,5466.0,104.94254839420319
1100086,fresh:seed:2026092091,ate,PNS_COT,yes,yes,1,1,1,completed,0,5889.0,1010.0,6899.0,63.25239375792444
1100056,fresh:seed:2026092058,ate,PNS_COT,no,no,1,1,1,completed,0,6673.0,2817.0,9490.0,176.3001453205943
1100029,fresh:seed:2026092030,ate,PNS_COT,no,no,1,1,1,completed,0,5635.0,1092.0,6727.0,69.62997602298856
1100180,fresh:seed:2026292004,nde,PNS_COT,no,no,1,1,1,completed,0,6908.0,1598.0,8506.0,99.83018168061972
1100004,fresh:seed:2026092004,ate,PNS_COT,yes,yes,1,1,1,completed,0,5913.0,1140.0,7053.0,72.20079087279737
1100190,fresh:seed:2026292014,nde,PNS_COT,yes,yes,1,1,1,completed,0,6934.0,813.0,7747.0,50.872469425201416
1100044,fresh:seed:2026092045,ate,PNS_COT,no,no,1,1,1,completed,0,5901.0,2079.0,7980.0,130.00535828992724
1100115,fresh:seed:2026192022,ett,PNS_COT,yes,yes,1,1,1,completed,0,7310.0,1675.0,8985.0,105.29196797683835
1100117,fresh:seed:2026192024,ett,PNS_COT,no,no,1,1,1,completed,0,7593.0,1794.0,9387.0,112.40587564371526
1100112,fresh:seed:2026192019,ett,PNS_COT,no,no,1,1,1,completed,0,7593.0,1255.0,8848.0,78.76252135634422
1100088,fresh:seed:2026092094,ate,PNS_COT,no,no,1,1,1,completed,0,4985.0,1976.0,6961.0,123.34365361742675
1100219,fresh:seed:2026392023,nie,PNS_COT,no,yes,0,1,1,completed,0,3384.0,1586.0,4970.0,99.17310569994152
1100098,fresh:seed:2026192004,ett,PNS_COT,yes,yes,1,1,1,completed,0,8342.0,1388.0,9730.0,85.94534073956311
1100019,fresh:seed:2026092019,ate,PNS_COT,no,no,1,1,1,completed,0,6420.0,1396.0,7816.0,87.3288733586669
1100155,fresh:seed:2026192065,ett,PNS_COT,no,no,1,1,1,completed,0,7310.0,1854.0,9164.0,115.08699415810406
1100189,fresh:seed:2026292013,nde,PNS_COT,yes,yes,1,1,1,completed,0,6929.0,716.0,7645.0,45.25162005983293
1100206,fresh:seed:2026392010,nie,PNS_COT,yes,yes,1,1,1,completed,0,3913.0,1124.0,5037.0,69.47185758501291
1100020,fresh:seed:2026092020,ate,PNS_COT,yes,yes,1,1,1,completed,0,6551.0,1361.0,7912.0,84.449466958642
1100239,fresh:seed:2026392043,nie,PNS_COT,no,no,1,1,1,completed,0,3209.0,780.0,3989.0,48.45543157495558
1100208,fresh:seed:2026392012,nie,PNS_COT,yes,yes,1,1,1,completed,0,5544.0,1132.0,6676.0,70.29596653208137
1100089,fresh:seed:2026092095,ate,PNS_COT,yes,yes,1,1,1,completed,0,5009.0,1616.0,6625.0,100.11219889111817
1100150,fresh:seed:2026192059,ett,PNS_COT,no,no,1,1,1,completed,0,7307.0,1750.0,9057.0,108.52016699872911
1100125,fresh:seed:2026192033,ett,PNS_COT,no,no,1,1,1,completed,0,7310.0,2080.0,9390.0,129.17837912775576
1100209,fresh:seed:2026392013,nie,PNS_COT,yes,yes,1,1,1,completed,0,3913.0,806.0,4719.0,50.062704691663384
1100000,fresh:seed:2026092000,ate,PNS_COT,yes,yes,1,1,1,completed,0,5913.0,2418.0,8331.0,150.3029495291412
1100157,fresh:seed:2026192067,ett,PNS_COT,no,no,1,1,1,completed,0,7593.0,2418.0,10011.0,150.3137806095183
1100051,fresh:seed:2026092052,ate,PNS_COT,yes,yes,1,1,1,completed,0,5889.0,1343.0,7232.0,83.69669805467129
1100099,fresh:seed:2026192006,ett,PNS_COT,yes,yes,1,1,1,completed,0,8344.0,1882.0,10226.0,117.1331046205014
1100001,fresh:seed:2026092001,ate,PNS_COT,no,no,1,1,1,completed,0,6674.0,1101.0,7775.0,68.61838152073324
1100090,fresh:seed:2026092096,ate,PNS_COT,yes,yes,1,1,1,completed,0,5770.0,1721.0,7491.0,106.79956752806902
1100210,fresh:seed:2026392014,nie,PNS_COT,no,no,1,1,1,completed,0,3628.0,1882.0,5510.0,117.13622684590518
1100236,fresh:seed:2026392040,nie,PNS_COT,no,no,1,1,1,completed,0,3124.0,1109.0,4233.0,68.91634156741202
1100017,fresh:seed:2026092017,ate,PNS_COT,no,no,1,1,1,completed,0,5262.0,815.0,6077.0,50.660751052200794
1100037,fresh:seed:2026092038,ate,PNS_COT,yes,yes,1,1,1,completed,0,7313.0,2016.0,9329.0,125.40199181437492
1100132,fresh:seed:2026192040,ett,PNS_COT,no,no,1,1,1,completed,0,7593.0,2051.0,9644.0,127.02098779566586
1100234,fresh:seed:2026392038,nie,PNS_COT,yes,yes,1,1,1,completed,0,3940.0,658.0,4598.0,41.03238096833229
1100061,fresh:seed:2026092063,ate,PNS_COT,yes,yes,1,1,1,completed,0,7313.0,2007.0,9320.0,125.07610943540931
1100033,fresh:seed:2026092034,ate,PNS_COT,no,no,1,1,1,completed,0,7312.0,2097.0,9409.0,130.6215789820999
1100045,fresh:seed:2026092046,ate,PNS_COT,no,no,1,1,1,completed,0,6527.0,1770.0,8297.0,110.42235737480223
1100038,fresh:seed:2026092039,ate,PNS_COT,yes,yes,1,1,1,completed,0,5008.0,2315.0,7323.0,142.81606811471283
1100121,fresh:seed:2026192029,ett,PNS_COT,no,no,1,1,1,completed,0,8344.0,1881.0,10225.0,118.35682774707675
1100129,fresh:seed:2026192037,ett,PNS_COT,yes,no,0,1,1,completed,0,7593.0,1864.0,9457.0,116.79472819343209
1100006,fresh:seed:2026092006,ate,PNS_COT,yes,yes,1,1,1,completed,0,6397.0,2631.0,9028.0,160.8320207055658
1100229,fresh:seed:2026392033,nie,PNS_COT,yes,yes,1,1,1,completed,0,3922.0,2550.0,6472.0,158.8372483495623
1100159,fresh:seed:2026192069,ett,PNS_COT,no,no,1,1,1,completed,0,7592.0,1526.0,9118.0,95.5306728258729
1100160,fresh:seed:2026192070,ett,PNS_COT,no,no,1,1,1,completed,0,7593.0,1599.0,9192.0,98.14489292539656
1100131,fresh:seed:2026192039,ett,PNS_COT,no,no,1,1,1,completed,0,7310.0,1403.0,8713.0,87.72261133044958
1100168,fresh:seed:2026192078,ett,PNS_COT,no,no,1,1,1,completed,0,8343.0,993.0,9336.0,61.02063057757914
1100047,fresh:seed:2026092048,ate,PNS_COT,no,no,1,1,1,completed,0,6804.0,1506.0,8310.0,93.40122650377452
1100197,fresh:seed:2026392001,nie,PNS_COT,no,yes,0,1,1,completed,0,3245.0,3562.0,6807.0,215.24481935985386
